timestamp,location_id,traffic_volume,avg_vehicle_speed,vehicle_count_cars,vehicle_count_trucks,vehicle_count_bikes,weather_condition,temperature,humidity,accident_reported,signal_status
01-01-2024 04:38,3,408,65.22978203,718,1,12,Sunny,28.72068659,68.74262068,0,Red
01-01-2024 04:39,3,429,21.24028213,554,26,21,Windy,26.68033229,89.14468212,0,Green
01-01-2024 04:40,2,869,36.14117881,410,98,30,Windy,34.78579229,42.83374418,0,Green
01-01-2024 04:41,5,270,51.05577808,712,1,21,Sunny,27.83047513,65.87309618,0,Yellow
01-01-2024 04:42,1,869,36.13080455,346,20,36,Rainy,14.10076829,76.81005133,0,Green
01-01-2024 04:43,4,469,57.70604285,127,57,46,Rainy,33.88794266,50.33898536,1,Red
01-01-2024 04:44,1,173,48.91204876,866,4,26,Foggy,26.69443066,52.78077499,0,Green
01-01-2024 04:45,5,471,41.70261529,181,51,49,Cloudy,11.48345577,83.2741103,0,Yellow
01-01-2024 04:46,4,280,76.95251761,833,44,13,Rainy,26.43920764,54.25169278,0,Red
01-01-2024 04:47,5,739,57.92956995,471,84,46,Foggy,32.07798517,67.48397111,0,Green
01-01-2024 04:48,3,112,27.79648234,225,92,4,Windy,24.42604655,83.35428825,0,Green
01-01-2024 04:49,4,534,53.60550185,609,19,35,Windy,18.85049095,42.58959499,0,Green
01-01-2024 04:50,3,677,66.84391119,35,60,31,Windy,30.52274085,88.91263778,0,Red
01-01-2024 04:51,1,752,62.50938185,346,37,33,Sunny,29.56280021,72.11721204,0,Green
01-01-2024 04:52,1,623,30.32535376,627,19,6,Cloudy,23.60455386,59.76730165,0,Yellow
01-01-2024 04:53,4,817,78.34519994,678,24,41,Foggy,13.85904425,55.85523386,0,Red
01-01-2024 04:54,4,532,46.92881874,21,1,47,Cloudy,16.27466214,87.26187693,0,Red
01-01-2024 04:55,5,568,29.54150022,29,31,9,Sunny,28.4620993,42.34348965,0,Green
01-01-2024 04:56,5,204,30.81174525,453,25,49,Foggy,30.15205413,48.70099541,0,Red
01-01-2024 04:57,3,141,25.89409953,144,69,16,Foggy,16.98163195,48.46756533,0,Yellow
01-01-2024 04:58,4,575,68.21108651,100,40,29,Rainy,19.19962693,47.34038008,0,Red
01-01-2024 04:59,1,504,27.32182966,504,66,20,Cloudy,11.94079713,58.11228271,0,Yellow
01-01-2024 05:00,5,790,27.50751543,671,96,12,Cloudy,27.83654871,89.350754,0,Green
01-01-2024 05:01,5,647,71.02829689,857,0,0,Rainy,10.08943862,83.327206,0,Red
01-01-2024 05:02,1,694,40.67624507,169,50,0,Windy,11.16353803,49.6769741,0,Yellow
01-01-2024 05:03,5,559,21.85147426,819,4,46,Sunny,10.10860169,55.37220694,0,Green
01-01-2024 05:04,3,232,23.11371797,892,12,32,Cloudy,26.13298958,70.16884478,0,Yellow
01-01-2024 05:05,4,435,28.5302268,359,18,37,Rainy,20.43467819,31.02910084,0,Red
01-01-2024 05:06,1,623,32.80360088,148,11,24,Foggy,17.43866903,79.20921952,0,Red
01-01-2024 05:07,4,780,59.90877165,457,47,25,Rainy,32.81752526,82.78788344,0,Yellow
01-01-2024 05:08,5,454,29.4395768,770,24,12,Windy,14.82006987,81.43202006,0,Green
01-01-2024 05:09,5,295,27.13246347,520,56,27,Sunny,19.73420026,52.50326321,0,Green
01-01-2024 05:10,1,791,65.88314849,77,34,32,Windy,33.50779502,57.71997044,0,Green
01-01-2024 05:11,3,640,60.26331703,217,75,36,Foggy,20.67766407,30.74329931,0,Green
01-01-2024 05:12,2,710,46.11945329,230,93,40,Foggy,23.86734214,53.96372088,0,Yellow
01-01-2024 05:13,1,699,52.95858629,64,4,29,Foggy,12.00842166,57.62560934,0,Red
01-01-2024 05:14,2,520,38.71904122,116,97,48,Foggy,29.75415967,84.41845758,0,Yellow
01-01-2024 05:15,2,875,48.95002521,298,21,47,Rainy,20.56896943,83.63926043,0,Red
01-01-2024 05:16,3,937,50.40035894,554,76,7,Foggy,30.01287811,87.96582385,0,Red
01-01-2024 05:17,2,472,43.23423627,429,56,48,Foggy,16.34494106,83.10629911,1,Yellow
01-01-2024 05:18,2,950,74.39433264,480,46,46,Rainy,20.56196876,30.49204257,0,Yellow
01-01-2024 05:19,3,114,20.9637119,410,53,0,Foggy,29.66372341,68.48765114,0,Green
01-01-2024 05:20,2,62,66.93027579,866,2,11,Windy,34.34694418,34.09426099,0,Red
01-01-2024 05:21,2,262,27.46296987,63,52,4,Windy,11.49063811,46.35565718,0,Green
01-01-2024 05:22,2,291,67.85284163,46,83,23,Cloudy,30.31140444,64.69845777,0,Green
01-01-2024 05:23,1,542,56.95471494,813,30,5,Windy,17.51722669,72.0368291,0,Yellow
01-01-2024 05:24,1,262,70.59668546,116,68,24,Sunny,23.76858202,69.27792156,0,Green
01-01-2024 05:25,1,742,25.85085954,567,87,0,Sunny,17.25230662,32.94350204,0,Green
01-01-2024 05:26,3,387,53.53883805,640,32,24,Sunny,25.33613681,36.21623217,0,Green
01-01-2024 05:27,5,222,50.06527282,586,71,0,Rainy,18.84507077,37.71520878,0,Yellow
01-01-2024 05:28,2,721,62.37159098,723,87,31,Windy,18.34037227,35.48486261,0,Green
01-01-2024 05:29,2,213,52.05743311,238,49,41,Sunny,10.94845782,40.6940654,0,Green
01-01-2024 05:30,3,514,52.44407403,204,83,41,Cloudy,13.67401015,71.30926748,0,Yellow
01-01-2024 05:31,2,546,45.77575661,88,15,2,Rainy,32.92695497,79.85023507,0,Yellow
01-01-2024 05:32,1,749,38.53006544,848,75,48,Cloudy,34.95693572,54.5288334,0,Yellow
01-01-2024 05:33,5,444,48.93586168,149,76,18,Windy,29.5130144,71.56689039,0,Red
01-01-2024 05:34,4,752,27.10954153,586,38,42,Foggy,17.17031562,42.00097568,0,Yellow
01-01-2024 05:35,2,966,77.69080034,628,88,28,Cloudy,20.06112846,88.3968091,0,Red
01-01-2024 05:36,1,357,62.86464582,867,45,49,Foggy,28.48758637,50.99985137,0,Yellow
01-01-2024 05:37,4,817,77.148027,618,95,1,Rainy,34.21283892,80.75201437,1,Yellow
01-01-2024 05:38,5,232,33.60364294,825,87,8,Cloudy,21.38677927,86.72198236,0,Yellow
01-01-2024 05:39,4,678,72.76046121,650,46,16,Cloudy,30.73806038,81.88283777,0,Red
01-01-2024 05:40,1,843,68.52739907,739,43,45,Rainy,34.37672306,34.02405909,0,Green
01-01-2024 05:41,4,559,60.62914475,353,8,35,Rainy,31.83682928,69.01842944,0,Yellow
01-01-2024 05:42,3,757,57.50175117,173,86,16,Sunny,15.67874367,37.20544239,0,Red
01-01-2024 05:43,4,595,38.99297992,566,49,48,Windy,10.2007966,30.33978003,0,Yellow
01-01-2024 05:44,2,613,68.9846471,98,76,11,Cloudy,22.30204263,33.10700664,0,Green
01-01-2024 05:45,2,673,50.09092769,598,59,19,Cloudy,23.28402079,84.96895179,0,Red
01-01-2024 05:46,3,813,24.25349455,874,95,49,Rainy,15.03125911,84.50781086,0,Yellow
01-01-2024 05:47,1,643,38.77178965,432,14,2,Rainy,17.1168598,43.54946327,0,Yellow
01-01-2024 05:48,2,793,76.11782591,565,35,42,Windy,29.12882902,62.82367289,0,Yellow
01-01-2024 05:49,5,276,71.04081564,628,62,49,Rainy,21.75868147,87.30169574,0,Green
01-01-2024 05:50,2,794,78.91434188,188,68,3,Foggy,17.93385209,59.80236778,0,Red
01-01-2024 05:51,2,782,57.67960296,700,85,16,Foggy,25.56565068,53.61466921,0,Yellow
01-01-2024 05:52,1,485,34.85060439,682,79,49,Foggy,26.3189939,58.99492164,0,Yellow
01-01-2024 05:53,4,974,29.76890298,602,40,36,Foggy,29.23489442,77.41294569,0,Red
01-01-2024 05:54,2,471,31.21486644,534,73,45,Windy,13.91773239,58.63665795,0,Green
01-01-2024 05:55,3,603,21.1877395,333,23,41,Cloudy,28.53793131,76.99666088,0,Green
01-01-2024 05:56,4,70,43.44092666,51,81,14,Foggy,24.9857098,55.90184674,0,Green
01-01-2024 05:57,5,603,31.48566083,306,48,32,Rainy,11.43929663,45.12034027,0,Green
01-01-2024 05:58,1,446,44.69932763,613,17,15,Foggy,29.43614071,49.58836379,0,Green
01-01-2024 05:59,5,674,76.09966591,62,6,10,Windy,19.57700703,34.66940788,0,Yellow
01-01-2024 06:00,4,154,45.83241257,636,3,19,Rainy,18.25952336,59.84286866,0,Yellow
01-01-2024 06:01,4,241,72.67906982,20,89,37,Foggy,21.20187879,38.88665549,0,Yellow
01-01-2024 06:02,4,66,56.330286,592,68,23,Cloudy,18.65437693,78.69282038,0,Red
01-01-2024 06:03,5,169,34.82789328,289,59,15,Rainy,18.45713981,55.23543445,0,Green
01-01-2024 06:04,4,442,41.35128556,199,54,29,Rainy,30.20194169,75.90013944,0,Red
01-01-2024 06:05,5,474,25.03517215,755,15,33,Cloudy,13.11263136,87.26762565,1,Green
01-01-2024 06:06,4,178,40.00775562,537,98,0,Rainy,34.2650017,80.96867698,0,Green
01-01-2024 06:07,3,179,60.65245673,122,89,23,Foggy,23.87329111,87.08782078,0,Red
01-01-2024 06:08,4,621,24.32666558,29,81,23,Rainy,14.57309996,64.07619161,0,Yellow
01-01-2024 06:09,5,609,32.32408451,602,28,8,Foggy,13.28038707,39.91946604,0,Red
01-01-2024 06:10,2,78,42.88646248,109,22,21,Cloudy,24.7877383,86.12375725,0,Yellow
01-01-2024 06:11,4,146,78.92297222,245,13,11,Sunny,25.8249861,82.11026344,0,Green
01-01-2024 06:12,2,59,67.09170938,689,78,16,Cloudy,11.32564428,81.86477946,0,Yellow
01-01-2024 06:13,3,291,64.00920479,759,48,24,Foggy,16.07504785,71.59646564,0,Green
01-01-2024 06:14,1,875,26.97145739,145,32,27,Windy,29.88654803,67.49497573,0,Green
01-01-2024 06:15,3,281,66.85975362,228,24,14,Cloudy,11.24061569,30.88343351,0,Yellow
01-01-2024 06:16,4,838,67.11612869,116,20,29,Windy,31.3772166,74.88324415,0,Green
01-01-2024 06:17,2,333,56.06616174,93,16,26,Windy,26.45406191,35.49210705,0,Yellow
01-01-2024 06:18,2,764,79.42170692,646,22,21,Foggy,20.86058148,45.58505617,0,Red
01-01-2024 06:19,5,808,39.51523436,210,56,9,Foggy,18.66082122,63.08941772,0,Green
01-01-2024 06:20,2,851,76.47634689,701,80,30,Sunny,10.4812241,57.10395509,0,Green
01-01-2024 06:21,5,825,74.8838669,838,57,26,Rainy,30.63037364,30.94646339,0,Red
01-01-2024 06:22,1,775,20.68883958,735,13,11,Cloudy,13.56804635,79.43910351,0,Green
01-01-2024 06:23,4,249,47.00699159,75,92,45,Foggy,17.7385498,82.72805749,0,Red
01-01-2024 06:24,5,994,78.62625398,739,19,30,Cloudy,24.22767451,70.91237661,0,Red
01-01-2024 06:25,1,128,26.18728174,572,29,31,Windy,16.149815,62.46407152,0,Green
01-01-2024 06:26,2,962,52.86708166,51,18,31,Rainy,22.42851159,87.64427033,0,Red
01-01-2024 06:27,2,904,78.73745042,546,52,40,Sunny,30.23357072,37.19737246,0,Red
01-01-2024 06:28,1,905,53.32972545,593,55,44,Cloudy,21.76344837,74.27460322,0,Red
01-01-2024 06:29,2,222,31.38891818,686,76,34,Rainy,33.7244336,37.70163677,0,Green
01-01-2024 06:30,1,516,54.93099381,303,81,45,Sunny,31.18751551,52.91068794,0,Red
01-01-2024 06:31,5,630,32.26643444,740,22,20,Cloudy,18.32598088,65.12907055,0,Yellow
01-01-2024 06:32,5,465,51.18225577,851,61,9,Rainy,19.99905311,74.22526143,0,Yellow
01-01-2024 06:33,1,989,24.44253307,513,32,15,Foggy,20.58316818,30.22296602,1,Red
01-01-2024 06:34,5,498,56.32896015,206,17,6,Cloudy,25.65448632,45.63587318,0,Yellow
01-01-2024 06:35,5,136,51.00739635,517,72,3,Rainy,17.16989323,62.29202348,0,Green
01-01-2024 06:36,5,150,64.40968213,461,32,26,Sunny,34.23122847,61.97242075,0,Red
01-01-2024 06:37,3,57,57.84202827,149,31,24,Rainy,25.21710552,68.2575861,0,Green
01-01-2024 06:38,4,894,52.97637611,658,60,30,Foggy,19.98504147,48.23121485,0,Yellow
01-01-2024 06:39,2,249,61.38673095,311,53,10,Cloudy,26.12524539,62.43175507,0,Yellow
01-01-2024 06:40,3,554,28.63651481,133,16,47,Cloudy,19.88512526,41.38720665,0,Yellow
01-01-2024 06:41,5,136,55.72157968,218,18,19,Cloudy,30.44489202,41.21233286,0,Yellow
01-01-2024 06:42,1,92,30.32663617,32,90,35,Foggy,24.19602401,64.59383781,0,Green
01-01-2024 06:43,5,434,75.53133247,290,69,16,Sunny,11.04926259,71.1283551,0,Red
01-01-2024 06:44,4,670,24.10004629,620,98,44,Cloudy,14.41892169,37.223998,0,Green
01-01-2024 06:45,5,484,45.82248498,234,33,10,Sunny,31.62484933,37.36739411,0,Red
01-01-2024 06:46,1,457,61.74784866,463,83,29,Rainy,24.07249566,63.91816149,0,Yellow
01-01-2024 06:47,4,532,47.4813327,809,24,34,Sunny,33.75858691,46.20574514,0,Yellow
01-01-2024 06:48,5,713,25.52571519,531,67,40,Sunny,11.81055782,53.54394613,0,Yellow
01-01-2024 06:49,4,66,53.20274097,466,73,37,Cloudy,17.38151575,54.04490686,0,Yellow
01-01-2024 06:50,2,694,58.49791453,734,73,21,Windy,14.83858433,40.71317156,0,Green
01-01-2024 06:51,2,197,62.22753866,93,87,42,Windy,23.84600731,30.07887801,0,Red
01-01-2024 06:52,5,326,42.39558887,556,84,47,Foggy,19.56982078,81.1891086,0,Red
01-01-2024 06:53,4,281,53.81959826,120,10,26,Foggy,13.93183835,72.90011813,0,Yellow
01-01-2024 06:54,1,875,47.0411885,195,90,36,Windy,26.06879785,71.43231349,0,Green
01-01-2024 06:55,5,976,60.32336233,446,15,45,Rainy,23.40745914,62.79030829,0,Yellow
01-01-2024 06:56,2,415,55.01341804,136,89,48,Cloudy,16.86840628,72.05817927,0,Red
01-01-2024 06:57,2,277,51.54537317,185,60,34,Cloudy,21.99428394,86.14130265,0,Red
01-01-2024 06:58,5,700,34.97146201,60,93,3,Rainy,28.64345788,69.94042417,0,Green
01-01-2024 06:59,4,485,20.12111106,448,79,15,Rainy,15.13179186,45.90548412,0,Red
01-01-2024 07:00,2,448,30.44490052,363,6,15,Windy,17.32264367,64.2336031,0,Green
01-01-2024 07:01,4,260,27.02396249,443,15,20,Foggy,18.65277468,56.5394642,0,Yellow
01-01-2024 07:02,2,440,46.9450847,385,98,25,Rainy,28.66816093,63.38514787,0,Yellow
01-01-2024 07:03,2,548,56.73548905,139,15,35,Foggy,31.17306499,61.05662864,0,Green
01-01-2024 07:04,3,589,32.78510052,628,39,18,Sunny,19.40971241,81.52651711,0,Yellow
01-01-2024 07:05,2,612,76.34342576,676,11,16,Cloudy,17.41552155,69.1080062,0,Green
01-01-2024 07:06,1,540,20.40092775,747,34,44,Windy,32.23616896,41.32550868,0,Yellow
01-01-2024 07:07,5,491,66.33806091,248,20,25,Cloudy,34.9841233,33.78100673,0,Yellow
01-01-2024 07:08,5,310,57.51228617,844,49,21,Windy,26.75884099,55.46182732,0,Red
01-01-2024 07:09,4,822,42.41328806,149,42,27,Sunny,34.74951537,30.93663734,0,Red
01-01-2024 07:10,2,399,23.02933666,371,99,0,Cloudy,26.49915695,49.09784315,0,Green
01-01-2024 07:11,1,401,57.64919431,337,16,43,Sunny,28.3365068,52.08128817,0,Yellow
01-01-2024 07:12,4,569,43.13681077,668,31,35,Windy,19.71640004,52.53533244,0,Yellow
01-01-2024 07:13,3,369,76.17602836,855,40,42,Rainy,20.82418867,88.76100146,0,Yellow
01-01-2024 07:14,4,187,52.51940449,356,5,36,Cloudy,13.6033916,48.23405262,0,Red
01-01-2024 07:15,4,599,76.37909068,292,87,1,Sunny,30.56875037,45.91364972,0,Green
01-01-2024 07:16,2,672,33.22902161,136,26,16,Cloudy,33.27647577,37.76285586,0,Green
01-01-2024 07:17,3,417,63.54355462,837,19,39,Cloudy,25.58595334,60.66053014,0,Green
01-01-2024 07:18,4,269,57.03494125,387,24,37,Cloudy,18.59118271,39.22045837,0,Yellow
01-01-2024 07:19,1,386,64.36449379,113,65,20,Foggy,13.85040813,66.97768276,0,Green
01-01-2024 07:20,1,272,32.88007184,187,8,8,Sunny,16.62890574,39.30958674,0,Red
01-01-2024 07:21,5,697,59.89967097,734,91,12,Sunny,16.38526052,64.60039907,1,Red
01-01-2024 07:22,3,817,49.88242358,360,52,10,Cloudy,25.3381971,79.57615435,0,Green
01-01-2024 07:23,3,409,64.56949849,680,60,15,Rainy,33.62593663,32.55147801,1,Yellow
01-01-2024 07:24,5,970,39.62267865,714,37,15,Cloudy,11.20679717,55.1848185,0,Red
01-01-2024 07:25,4,378,73.40342153,171,2,1,Foggy,10.02555749,57.66293803,0,Red
01-01-2024 07:26,3,512,25.05807888,605,83,41,Windy,25.00454861,77.46432861,0,Yellow
01-01-2024 07:27,1,995,68.43135913,896,69,43,Foggy,17.10151155,58.07493792,0,Yellow
01-01-2024 07:28,1,610,71.67917755,293,96,7,Rainy,32.01370856,64.05214719,0,Green
01-01-2024 07:29,2,853,69.03513868,573,54,42,Cloudy,18.1812577,77.47225522,0,Red
01-01-2024 07:30,3,431,50.76358366,515,0,41,Sunny,17.24344001,63.58550958,0,Red
01-01-2024 07:31,4,885,46.3030988,743,69,12,Cloudy,16.73776553,51.49796481,0,Green
01-01-2024 07:32,5,639,79.77573719,120,44,16,Rainy,13.62132068,35.15053666,0,Green
01-01-2024 07:33,5,666,33.75031707,576,97,38,Sunny,24.53826186,73.79493777,0,Red
01-01-2024 07:34,4,218,52.81255795,101,46,23,Foggy,14.20534006,82.26828901,0,Red
01-01-2024 07:35,2,266,60.24053152,548,78,2,Windy,20.61577899,88.20387222,1,Yellow
01-01-2024 07:36,5,427,62.05205815,92,25,29,Windy,21.52430131,85.59599285,0,Yellow
01-01-2024 07:37,3,168,32.24147994,33,13,12,Cloudy,10.51230117,77.84507453,0,Red
01-01-2024 07:38,2,239,59.23964554,452,53,18,Foggy,10.420182,68.60831593,0,Red
01-01-2024 07:39,3,816,69.10217399,176,70,6,Rainy,23.00531722,76.88760875,1,Yellow
01-01-2024 07:40,1,419,23.00111461,754,45,8,Windy,27.40086831,55.92502277,0,Green
01-01-2024 07:41,2,827,74.6912776,151,30,18,Foggy,33.55356206,65.68657289,0,Green
01-01-2024 07:42,5,198,21.77024331,357,87,44,Cloudy,14.4779821,50.92198855,0,Red
01-01-2024 07:43,2,725,41.35826195,423,58,39,Sunny,12.58147024,49.6025529,0,Red
01-01-2024 07:44,2,701,20.94879177,395,94,21,Cloudy,11.30219767,75.4015064,0,Yellow
01-01-2024 07:45,2,908,24.62871011,578,28,17,Cloudy,20.90103957,57.23596694,0,Red
01-01-2024 07:46,2,537,74.67009711,126,95,22,Foggy,25.57868418,42.72967578,0,Green
01-01-2024 07:47,3,819,41.29164984,639,16,1,Windy,31.01383392,42.11628972,0,Yellow
01-01-2024 07:48,1,423,45.48629183,284,13,49,Foggy,27.06612206,81.55034169,0,Yellow
01-01-2024 07:49,4,830,32.92066288,224,35,49,Sunny,15.20901973,70.66562966,0,Green
01-01-2024 07:50,2,742,55.82574621,98,57,10,Foggy,21.54425916,62.7627644,0,Green
01-01-2024 07:51,5,209,55.68819288,174,23,30,Rainy,32.75865866,54.05632416,0,Yellow
01-01-2024 07:52,2,400,42.33202351,802,62,32,Cloudy,18.16852656,55.84904345,0,Red
01-01-2024 07:53,5,961,39.98209231,266,90,13,Windy,22.46825913,33.44611165,0,Green
01-01-2024 07:54,3,337,73.09785849,550,24,15,Sunny,33.96413337,57.29460869,0,Yellow
01-01-2024 07:55,5,337,42.99705438,877,58,10,Cloudy,28.36770014,77.72729464,0,Red
01-01-2024 07:56,4,941,49.61005953,557,31,32,Foggy,28.69350964,53.27918881,0,Red
01-01-2024 07:57,1,275,36.99828575,748,81,6,Rainy,16.30835011,53.01487515,0,Yellow
01-01-2024 07:58,5,572,67.2061702,173,17,30,Foggy,20.36745296,30.94299498,0,Green
01-01-2024 07:59,5,571,43.84688941,173,36,47,Cloudy,12.05855408,57.47011575,0,Red
01-01-2024 08:00,1,832,50.81666279,705,25,45,Sunny,25.16314668,31.52025918,1,Green
01-01-2024 08:01,4,322,35.2014302,111,8,46,Windy,12.59325411,64.22096568,0,Yellow
01-01-2024 08:02,2,985,79.25957554,452,98,13,Cloudy,30.89773956,60.40700289,0,Green
01-01-2024 08:03,5,451,37.48974446,357,63,27,Sunny,30.36384468,80.40050994,0,Red
01-01-2024 08:04,1,232,66.24455185,499,71,42,Cloudy,23.34012753,64.90683666,0,Yellow
01-01-2024 08:05,3,714,45.64973902,712,19,15,Rainy,13.52915083,49.40564132,0,Red
01-01-2024 08:06,1,537,32.37304431,150,53,18,Foggy,10.63947458,60.97386057,0,Red
01-01-2024 08:07,3,876,67.98312584,469,85,16,Windy,29.91771669,71.98238134,0,Yellow
01-01-2024 08:08,4,895,40.01640734,829,82,25,Sunny,25.00351208,35.63782772,0,Yellow
01-01-2024 08:09,2,173,71.91160084,806,29,5,Windy,27.77324092,67.26444531,0,Green
01-01-2024 08:10,1,675,74.9154311,292,52,42,Windy,17.59517814,84.99757692,0,Yellow
01-01-2024 08:11,5,839,71.58943012,607,91,48,Windy,22.73706845,47.94781774,0,Green
01-01-2024 08:12,4,463,22.10047489,196,98,8,Sunny,28.67935426,67.59750569,0,Yellow
01-01-2024 08:13,1,774,67.2424007,715,62,49,Sunny,21.56408271,79.27976702,0,Red
01-01-2024 08:14,5,221,44.68036799,850,10,16,Windy,25.03460557,60.70838385,0,Green
01-01-2024 08:15,1,337,72.42337521,662,30,30,Foggy,29.74320655,73.07877204,0,Yellow
01-01-2024 08:16,3,484,58.27725576,894,48,11,Cloudy,15.38051613,48.66062031,0,Green
01-01-2024 08:17,1,735,70.01858805,68,99,22,Windy,11.64822223,48.36350718,0,Green
01-01-2024 08:18,1,162,49.96590619,586,93,4,Rainy,23.29558777,70.05504131,0,Green
01-01-2024 08:19,1,937,52.10153028,685,86,42,Windy,11.55314427,72.32453244,0,Red
01-01-2024 08:20,4,966,28.66325793,374,18,35,Sunny,29.16393236,86.22058197,0,Yellow
01-01-2024 08:21,1,171,67.03924152,731,11,35,Cloudy,27.98028619,43.49031448,0,Yellow
01-01-2024 08:22,5,593,45.1633767,327,14,2,Rainy,32.04281679,58.09305577,1,Green
01-01-2024 08:23,3,271,50.0048071,887,30,23,Cloudy,25.98905245,45.03080839,0,Yellow
01-01-2024 08:24,3,680,67.10586285,649,42,16,Cloudy,11.67993927,34.80552965,1,Red
01-01-2024 08:25,1,88,55.930724,794,36,38,Rainy,16.32880314,54.19383168,0,Green
01-01-2024 08:26,4,546,32.06592365,65,78,25,Windy,30.19829611,52.44484484,0,Red
01-01-2024 08:27,4,829,55.41395955,321,28,3,Windy,14.17831043,46.2260472,0,Red
01-01-2024 08:28,5,282,44.45797148,887,25,44,Windy,27.4620117,47.81969347,0,Yellow
01-01-2024 08:29,1,992,48.17153252,427,1,11,Foggy,29.50648327,51.62470838,0,Yellow
01-01-2024 08:30,3,579,21.69867646,208,83,0,Windy,18.25279495,89.33025797,0,Green
01-01-2024 08:31,4,198,32.60176097,841,14,20,Rainy,18.05743684,76.97746596,0,Red
01-01-2024 08:32,1,446,36.86228488,849,3,18,Foggy,23.94506703,34.28407207,0,Yellow
01-01-2024 08:33,4,710,62.77760047,148,85,20,Windy,31.53215832,82.34479059,0,Green
01-01-2024 08:34,4,687,20.6895484,580,49,17,Foggy,15.59765505,67.99819958,0,Green
01-01-2024 08:35,3,953,44.52663567,556,37,42,Rainy,33.5314549,83.43562561,0,Yellow
01-01-2024 08:36,2,351,75.44161223,285,22,2,Windy,24.97796712,50.50258123,0,Red
01-01-2024 08:37,5,409,26.71283699,137,58,48,Sunny,34.80316178,57.87113189,0,Green
01-01-2024 08:38,5,287,50.98546329,483,89,43,Rainy,12.2403431,83.77362344,0,Yellow
01-01-2024 08:39,3,696,67.19134294,163,74,31,Cloudy,13.16405341,46.35438815,0,Green
01-01-2024 08:40,4,712,76.55187845,461,27,9,Cloudy,30.66604509,84.93005257,0,Yellow
01-01-2024 08:41,1,285,64.80659837,219,65,39,Rainy,31.61889739,79.70998273,0,Green
01-01-2024 08:42,4,785,63.23393292,176,7,14,Cloudy,21.13646721,88.83347645,0,Red
01-01-2024 08:43,3,252,69.58928541,506,28,4,Rainy,27.8517794,49.45545522,0,Green
01-01-2024 08:44,5,305,46.77207326,879,10,3,Sunny,31.68893219,44.1451908,0,Yellow
01-01-2024 08:45,4,647,68.35067196,153,17,27,Rainy,11.07819471,49.85201382,0,Yellow
01-01-2024 08:46,5,711,20.47786428,167,54,3,Windy,24.34876057,87.27898776,0,Yellow
01-01-2024 08:47,1,284,75.47366332,355,49,14,Windy,31.33701666,49.98439776,0,Red
01-01-2024 08:48,5,394,46.59839057,90,13,16,Foggy,19.95387361,63.9127092,0,Yellow
01-01-2024 08:49,5,583,53.20281127,252,73,43,Cloudy,17.55959015,54.22075696,0,Yellow
01-01-2024 08:50,2,909,35.29293493,353,98,2,Cloudy,29.89266713,53.77320867,0,Red
01-01-2024 08:51,2,846,64.55184997,830,8,9,Rainy,18.39466459,41.60271659,0,Yellow
01-01-2024 08:52,2,830,24.59814839,685,98,46,Cloudy,10.07935745,62.22477245,0,Yellow
01-01-2024 08:53,5,515,72.35814815,109,10,41,Windy,33.98931469,80.9642553,0,Red
01-01-2024 08:54,3,819,69.68700974,353,62,22,Sunny,24.80308091,32.96910081,0,Green
01-01-2024 08:55,5,590,32.96360697,218,75,17,Rainy,30.48794797,83.35359562,0,Yellow
01-01-2024 08:56,3,262,68.5594639,180,66,0,Cloudy,30.63253906,69.92837791,0,Green
01-01-2024 08:57,3,512,67.18146398,557,52,34,Windy,11.66026051,67.00428483,0,Red
01-01-2024 08:58,2,485,57.93299587,140,38,30,Foggy,14.27150498,67.55401398,0,Yellow
01-01-2024 08:59,4,332,42.41121061,320,77,43,Cloudy,17.77801702,47.77619016,0,Yellow
01-01-2024 09:00,1,611,36.28992525,743,55,0,Sunny,18.01748213,54.90867023,0,Red
01-01-2024 09:01,2,656,33.90701542,594,27,2,Sunny,26.46965294,77.95740035,0,Yellow
01-01-2024 09:02,2,512,39.11653777,455,74,2,Cloudy,25.57832302,48.38286222,0,Green
01-01-2024 09:03,4,456,74.21350661,87,38,36,Cloudy,22.36474445,58.20121257,0,Green
01-01-2024 09:04,1,137,24.65844656,784,24,18,Windy,15.28159331,31.17793628,0,Red
01-01-2024 09:05,5,93,69.73227658,478,20,28,Cloudy,19.54958674,74.01350118,0,Yellow
01-01-2024 09:06,5,510,40.9334045,533,9,24,Foggy,23.58984921,55.0621306,0,Yellow
01-01-2024 09:07,2,327,51.29596376,417,42,32,Windy,21.69963415,61.52152611,1,Red
01-01-2024 09:08,1,732,67.66913802,639,14,35,Rainy,13.18231333,36.88135907,0,Green
01-01-2024 09:09,2,470,73.06259282,305,82,28,Foggy,26.23776234,89.50285373,1,Green
01-01-2024 09:10,3,750,40.6868852,580,47,25,Windy,11.82629442,48.14806962,0,Red
01-01-2024 09:11,2,402,47.71060888,159,85,3,Windy,19.45486708,68.0993797,0,Yellow
01-01-2024 09:12,2,745,44.87096389,749,20,48,Sunny,27.75073369,64.87418069,0,Green
01-01-2024 09:13,5,564,20.79506201,575,59,13,Windy,10.50058836,77.10553224,0,Yellow
01-01-2024 09:14,5,752,37.75657333,800,95,49,Foggy,24.24957048,47.63021734,0,Green
01-01-2024 09:15,5,679,47.55135402,609,49,26,Cloudy,18.36302435,75.3556407,0,Yellow
01-01-2024 09:16,3,68,44.66561653,747,22,32,Foggy,10.22079609,52.95010384,0,Green
